scenario,y_true,video_path,video_index,sample_in_video,frame_index,sample_idx_global,yolo_pred,yolo_conf,lat_yolo_ms,gemma_full_pred,gemma_full_decision,lat_gemma_full_ms,periodic_k,periodic_called,periodic_pred,periodic_gemma_decision,lat_periodic_ms
fire_videos,1,detectium_fire/fire/12740891_2160_3840_24fps.mp4,83,6,226,1643,1,0.44967004656791687,70.21908499882556,1,REAL_FIRE,3001.7611459988984,5,False,1,,70.21908499882556
fire_videos,1,detectium_fire/fire/12740891_2160_3840_24fps.mp4,83,7,271,1644,1,0.4494493901729584,68.3288869986427,1,REAL_FIRE,2960.5130220006686,5,False,1,,68.3288869986427
fire_videos,1,detectium_fire/fire/12740891_2160_3840_24fps.mp4,83,8,316,1645,1,0.6350655555725098,63.90630199894076,1,REAL_FIRE,3573.959860998002,5,True,1,REAL_FIRE,2639.0043099963805
fire_videos,1,detectium_fire/fire/12740891_2160_3840_24fps.mp4,83,9,361,1646,1,0.4403769373893738,89.76841999901808,1,REAL_FIRE,2925.1547679996293,5,False,1,,89.76841999901808
fire_videos,1,detectium_fire/fire/12740891_2160_3840_24fps.mp4,83,10,406,1647,1,0.42277586460113525,80.05812199917273,1,REAL_FIRE,3446.0104779973335,5,False,1,,80.05812199917273
fire_videos,1,detectium_fire/fire/12740891_2160_3840_24fps.mp4,83,11,451,1648,1,0.39365631341934204,83.5001880004711,1,REAL_FIRE,3176.3000129976717,5,False,1,,83.5001880004711
fire_videos,1,detectium_fire/fire/12740891_2160_3840_24fps.mp4,83,12,496,1649,1,0.563485860824585,87.7597920007247,1,REAL_FIRE,2894.4881159986835,5,False,1,,87.7597920007247
fire_videos,1,detectium_fire/fire/12740891_2160_3840_24fps.mp4,83,13,541,1650,1,0.551211416721344,67.12603799678618,1,REAL_FIRE,2608.554012997047,5,True,1,REAL_FIRE,2683.48825999783
fire_videos,1,detectium_fire/fire/12740891_2160_3840_24fps.mp4,83,14,586,1651,1,0.47469282150268555,78.17713400072535,1,REAL_FIRE,3294.0734379990317,5,False,1,,78.17713400072535
fire_videos,1,detectium_fire/fire/12740891_2160_3840_24fps.mp4,83,15,631,1652,1,0.5721467137336731,65.0287299977208,1,REAL_FIRE,2757.708064000326,5,False,1,,65.0287299977208
fire_videos,1,detectium_fire/fire/12740891_2160_3840_24fps.mp4,83,16,677,1653,1,0.6357875466346741,70.69570300154737,1,REAL_FIRE,3147.6503210033115,5,False,1,,70.69570300154737
fire_videos,1,detectium_fire/fire/12740891_2160_3840_24fps.mp4,83,17,722,1654,0,0.0,65.9080189980159,1,REAL_FIRE,2625.810770001408,5,False,0,,65.9080189980159
fire_videos,1,detectium_fire/fire/12740891_2160_3840_24fps.mp4,83,18,767,1655,1,0.5840208530426025,66.86416799857398,1,REAL_FIRE,2719.3069929999183,5,True,1,REAL_FIRE,2767.483731997345
fire_videos,1,detectium_fire/fire/12740891_2160_3840_24fps.mp4,83,19,812,1656,1,0.4309186041355133,71.44628199966974,1,REAL_FIRE,2981.999085001007,5,False,1,,71.44628199966974
fire_videos,1,detectium_fire/fire/12740891_2160_3840_24fps.mp4,83,20,857,1657,1,0.34921613335609436,88.2889909989899,1,REAL_FIRE,2986.7854559997795,5,False,1,,88.2889909989899
fire_videos,1,detectium_fire/fire/12741036_3840_2160_24fps.mp4,84,1,0,1658,1,0.8289297819137573,93.29702499962877,1,REAL_FIRE,3563.748680997378,5,False,1,,93.29702499962877
fire_videos,1,detectium_fire/fire/12741036_3840_2160_24fps.mp4,84,2,19,1659,1,0.8034712672233582,68.97173499964993,1,REAL_FIRE,3008.3197849999124,5,False,1,,68.97173499964993
fire_videos,1,detectium_fire/fire/12741036_3840_2160_24fps.mp4,84,3,39,1660,1,0.7934010624885559,89.94570900176768,1,REAL_FIRE,3217.925433000346,5,True,1,REAL_FIRE,3268.6533280029835
fire_videos,1,detectium_fire/fire/12741036_3840_2160_24fps.mp4,84,4,58,1661,1,0.6638934016227722,55.720602002111264,1,REAL_FIRE,2861.3615979993483,5,False,1,,55.720602002111264
fire_videos,1,detectium_fire/fire/12741036_3840_2160_24fps.mp4,84,5,78,1662,1,0.6211951375007629,65.27737899887143,1,REAL_FIRE,2743.6915719990793,5,False,1,,65.27737899887143
fire_videos,1,detectium_fire/fire/12741036_3840_2160_24fps.mp4,84,6,97,1663,1,0.8298501968383789,62.02309299987974,1,REAL_FIRE,2806.783672000165,5,False,1,,62.02309299987974
fire_videos,1,detectium_fire/fire/12741036_3840_2160_24fps.mp4,84,7,117,1664,1,0.6617757081985474,85.02349500122364,1,REAL_FIRE,3340.10152799965,5,False,1,,85.02349500122364
fire_videos,1,detectium_fire/fire/12741036_3840_2160_24fps.mp4,84,8,136,1665,1,0.7825672030448914,66.2903680022282,1,REAL_FIRE,2955.8145020018856,5,True,1,REAL_FIRE,3038.299497002299
fire_videos,1,detectium_fire/fire/12741036_3840_2160_24fps.mp4,84,9,155,1666,1,0.8176825046539307,42.35282800073037,1,REAL_FIRE,3098.290899000858,5,False,1,,42.35282800073037
fire_videos,1,detectium_fire/fire/12741036_3840_2160_24fps.mp4,84,10,175,1667,1,0.8707188963890076,44.90289399836911,1,REAL_FIRE,3108.1145250027475,5,False,1,,44.90289399836911
fire_videos,1,detectium_fire/fire/12741036_3840_2160_24fps.mp4,84,11,194,1668,1,0.7977135181427002,66.34658699840656,1,REAL_FIRE,3110.7877689973975,5,False,1,,66.34658699840656
fire_videos,1,detectium_fire/fire/12741036_3840_2160_24fps.mp4,84,12,214,1669,1,0.8140942454338074,70.68453300234978,1,REAL_FIRE,3034.91534999921,5,False,1,,70.68453300234978
fire_videos,1,detectium_fire/fire/12741036_3840_2160_24fps.mp4,84,13,233,1670,1,0.7738727331161499,60.073155000281986,1,REAL_FIRE,3095.6877509997867,5,True,1,REAL_FIRE,3139.52568500099
fire_videos,1,detectium_fire/fire/12741036_3840_2160_24fps.mp4,84,14,252,1671,1,0.8056071400642395,75.72878599967225,1,REAL_FIRE,3130.331943000783,5,False,1,,75.72878599967225
fire_videos,1,detectium_fire/fire/12741036_3840_2160_24fps.mp4,84,15,272,1672,1,0.7223835587501526,80.07560999976704,1,REAL_FIRE,3016.966072998912,5,False,1,,80.07560999976704
fire_videos,1,detectium_fire/fire/12741036_3840_2160_24fps.mp4,84,16,291,1673,1,0.8526366949081421,71.68444100170746,1,REAL_FIRE,2820.09112599917,5,False,1,,71.68444100170746
fire_videos,1,detectium_fire/fire/12741036_3840_2160_24fps.mp4,84,17,311,1674,1,0.48768436908721924,61.855133000790374,1,REAL_FIRE,2677.6299320008548,5,False,1,,61.855133000790374
fire_videos,1,detectium_fire/fire/12741036_3840_2160_24fps.mp4,84,18,330,1675,1,0.765042245388031,84.15077500103507,1,REAL_FIRE,2766.543129000638,5,True,1,REAL_FIRE,2879.9554459983483
fire_videos,1,detectium_fire/fire/12741036_3840_2160_24fps.mp4,84,19,350,1676,1,0.8365753889083862,57.80314799994812,1,REAL_FIRE,3023.7326030000986,5,False,1,,57.80314799994812
fire_videos,1,detectium_fire/fire/12741036_3840_2160_24fps.mp4,84,20,369,1677,1,0.6758407354354858,90.90551599729224,1,REAL_FIRE,3031.5356719984266,5,False,1,,90.90551599729224
fire_videos,1,detectium_fire/fire/12741060_3840_2160_24fps.mp4,85,1,0,1678,0,0.0,72.94368799921358,1,REAL_FIRE,3032.716498000809,5,False,0,,72.94368799921358
fire_videos,1,detectium_fire/fire/12741060_3840_2160_24fps.mp4,85,2,19,1679,1,0.43455806374549866,63.54466999982833,1,REAL_FIRE,3092.354761000024,5,False,1,,63.54466999982833
fire_videos,1,detectium_fire/fire/12741060_3840_2160_24fps.mp4,85,3,38,1680,1,0.6669653058052063,72.73772800181177,1,REAL_FIRE,2605.7681099991896,5,True,1,REAL_FIRE,3327.746360999299
fire_videos,1,detectium_fire/fire/12741060_3840_2160_24fps.mp4,85,4,57,1681,1,0.47724366188049316,63.106801000685664,1,REAL_FIRE,2934.9262619980436,5,False,1,,63.106801000685664
fire_videos,1,detectium_fire/fire/12741060_3840_2160_24fps.mp4,85,5,77,1682,0,0.0,69.36187300016172,1,REAL_FIRE,3317.9761190003774,5,False,0,,69.36187300016172
fire_videos,1,detectium_fire/fire/12741060_3840_2160_24fps.mp4,85,6,96,1683,0,0.0,80.50301900220802,1,REAL_FIRE,2919.036268001946,5,False,0,,80.50301900220802
fire_videos,1,detectium_fire/fire/12741060_3840_2160_24fps.mp4,85,7,115,1684,0,0.0,65.7774569990579,1,REAL_FIRE,3115.8678280007734,5,False,0,,65.7774569990579
fire_videos,1,detectium_fire/fire/12741060_3840_2160_24fps.mp4,85,8,134,1685,1,0.5747101902961731,66.10471699968912,1,REAL_FIRE,3073.6128390017257,5,True,1,REAL_FIRE,3066.9421259990486
fire_videos,1,detectium_fire/fire/12741060_3840_2160_24fps.mp4,85,9,153,1686,0,0.0,66.57801599794766,1,REAL_FIRE,2608.776050998131,5,False,0,,66.57801599794766
fire_videos,1,detectium_fire/fire/12741060_3840_2160_24fps.mp4,85,10,172,1687,0,0.0,53.76250299741514,1,REAL_FIRE,3075.842440000997,5,False,0,,53.76250299741514
fire_videos,1,detectium_fire/fire/12741060_3840_2160_24fps.mp4,85,11,192,1688,0,0.0,62.01573200087296,1,REAL_FIRE,3056.4309529981983,5,False,0,,62.01573200087296
fire_videos,1,detectium_fire/fire/12741060_3840_2160_24fps.mp4,85,12,211,1689,1,0.40787672996520996,66.70723499701126,1,REAL_FIRE,3187.845184998878,5,False,1,,66.70723499701126
fire_videos,1,detectium_fire/fire/12741060_3840_2160_24fps.mp4,85,13,230,1690,1,0.3013439476490021,68.71551299991552,1,REAL_FIRE,2609.4637230016815,5,True,1,REAL_FIRE,2882.6022860012017
fire_videos,1,detectium_fire/fire/12741060_3840_2160_24fps.mp4,85,14,249,1691,1,0.2824851870536804,68.29999399997178,1,REAL_FIRE,2632.0074210016173,5,False,1,,68.29999399997178
fire_videos,1,detectium_fire/fire/12741060_3840_2160_24fps.mp4,85,15,268,1692,0,0.0,71.28015999842319,1,REAL_FIRE,2619.7646950022317,5,False,0,,71.28015999842319
fire_videos,1,detectium_fire/fire/12741060_3840_2160_24fps.mp4,85,16,287,1693,1,0.8471441864967346,90.89199400114012,1,REAL_FIRE,3265.3483069989306,5,False,1,,90.89199400114012
fire_videos,1,detectium_fire/fire/12741060_3840_2160_24fps.mp4,85,17,307,1694,1,0.7512543201446533,71.78023899905384,1,REAL_FIRE,2923.1443779972324,5,False,1,,71.78023899905384
fire_videos,1,detectium_fire/fire/12741060_3840_2160_24fps.mp4,85,18,326,1695,1,0.3886793255805969,71.64096999986214,1,REAL_FIRE,2869.3300140002975,5,True,1,REAL_FIRE,2847.1210220013745
fire_videos,1,detectium_fire/fire/12741060_3840_2160_24fps.mp4,85,19,345,1696,1,0.33180686831474304,80.57559799999581,1,REAL_FIRE,3156.1856369989982,5,False,1,,80.57559799999581
fire_videos,1,detectium_fire/fire/12741060_3840_2160_24fps.mp4,85,20,364,1697,1,0.3918762803077698,69.65677100015455,1,REAL_FIRE,2950.8313159967656,5,False,1,,69.65677100015455
fire_videos,1,detectium_fire/fire/12741090_3840_2160_24fps.mp4,86,1,0,1698,0,0.0,46.971109997684835,1,REAL_FIRE,3067.1043760012253,5,False,0,,46.971109997684835
fire_videos,1,detectium_fire/fire/12741090_3840_2160_24fps.mp4,86,2,34,1699,1,0.722766101360321,81.33438699951512,1,REAL_FIRE,3146.8240229987714,5,False,1,,81.33438699951512
fire_videos,1,detectium_fire/fire/12741090_3840_2160_24fps.mp4,86,3,67,1700,1,0.6254033446311951,67.22203499884927,1,REAL_FIRE,3180.677229000139,5,True,1,REAL_FIRE,3240.717199998471
fire_videos,1,detectium_fire/fire/12741090_3840_2160_24fps.mp4,86,4,101,1701,1,0.5471923351287842,48.362877998442855,1,REAL_FIRE,2510.7012769985886,5,False,1,,48.362877998442855
fire_videos,1,detectium_fire/fire/12741090_3840_2160_24fps.mp4,86,5,135,1702,1,0.3993016481399536,63.64537899935385,1,REAL_FIRE,2580.0745470005495,5,False,1,,63.64537899935385
fire_videos,1,detectium_fire/fire/12741090_3840_2160_24fps.mp4,86,6,169,1703,0,0.0,84.42507299696445,1,REAL_FIRE,2507.1625179989496,5,False,0,,84.42507299696445
fire_videos,1,detectium_fire/fire/12741090_3840_2160_24fps.mp4,86,7,202,1704,1,0.7708015441894531,68.9385530022264,1,REAL_FIRE,2669.9264400012908,5,False,1,,68.9385530022264
fire_videos,1,detectium_fire/fire/12741090_3840_2160_24fps.mp4,86,8,236,1705,1,0.4831790030002594,74.96022399936919,1,REAL_FIRE,3217.506630000571,5,True,1,REAL_FIRE,3159.550161999505
fire_videos,1,detectium_fire/fire/12741090_3840_2160_24fps.mp4,86,9,270,1706,1,0.44611868262290955,84.9767409999913,1,REAL_FIRE,2686.831154001993,5,False,1,,84.9767409999913
fire_videos,1,detectium_fire/fire/12741090_3840_2160_24fps.mp4,86,10,304,1707,1,0.6046745777130127,64.07900900012464,1,REAL_FIRE,3089.708748000703,5,False,1,,64.07900900012464
fire_videos,1,detectium_fire/fire/12741090_3840_2160_24fps.mp4,86,11,337,1708,1,0.3247034251689911,72.84281700049178,1,REAL_FIRE,2823.5449259991583,5,False,1,,72.84281700049178
fire_videos,1,detectium_fire/fire/12741090_3840_2160_24fps.mp4,86,12,371,1709,1,0.43074217438697815,87.61187799973413,1,REAL_FIRE,2744.4157250029093,5,False,1,,87.61187799973413
fire_videos,1,detectium_fire/fire/12741090_3840_2160_24fps.mp4,86,13,405,1710,1,0.5078538060188293,81.15758700296283,1,REAL_FIRE,2773.6228370013123,5,True,1,REAL_FIRE,2817.930649001937
fire_videos,1,detectium_fire/fire/12741090_3840_2160_24fps.mp4,86,14,439,1711,0,0.0,69.97937100095442,1,REAL_FIRE,3157.162752999284,5,False,0,,69.97937100095442
fire_videos,1,detectium_fire/fire/12741090_3840_2160_24fps.mp4,86,15,472,1712,1,0.8318191170692444,76.31390300230123,1,REAL_FIRE,2608.090354002343,5,False,1,,76.31390300230123
fire_videos,1,detectium_fire/fire/12741090_3840_2160_24fps.mp4,86,16,506,1713,1,0.5871242880821228,72.70044700271683,1,REAL_FIRE,3056.142617999285,5,False,1,,72.70044700271683
fire_videos,1,detectium_fire/fire/12741090_3840_2160_24fps.mp4,86,17,540,1714,1,0.41519832611083984,60.21874300131458,1,REAL_FIRE,3178.7264599988703,5,False,1,,60.21874300131458
fire_videos,1,detectium_fire/fire/12741090_3840_2160_24fps.mp4,86,18,574,1715,1,0.7114059329032898,65.58783600121387,1,REAL_FIRE,2995.166294000228,5,True,1,REAL_FIRE,2764.931797002646
fire_videos,1,detectium_fire/fire/12741090_3840_2160_24fps.mp4,86,19,607,1716,0,0.0,59.4224939995911,1,REAL_FIRE,2610.6643130005978,5,False,0,,59.4224939995911
fire_videos,1,detectium_fire/fire/12741090_3840_2160_24fps.mp4,86,20,641,1717,1,0.3202756345272064,75.10817400179803,1,REAL_FIRE,2732.4860349981464,5,False,1,,75.10817400179803
fire_videos,1,detectium_fire/fire/12756381_3840_2160_24fps.mp4,87,1,0,1718,1,0.7709179520606995,63.87958800041815,1,REAL_FIRE,2648.395132000587,5,False,1,,63.87958800041815
fire_videos,1,detectium_fire/fire/12756381_3840_2160_24fps.mp4,87,2,13,1719,1,0.8560717105865479,78.20268999785185,1,REAL_FIRE,3595.33419500076,5,False,1,,78.20268999785185
fire_videos,1,detectium_fire/fire/12756381_3840_2160_24fps.mp4,87,3,25,1720,1,0.8808332085609436,79.72871699894313,1,REAL_FIRE,3008.0858880028245,5,True,1,REAL_FIRE,3424.736609998945
fire_videos,1,detectium_fire/fire/12756381_3840_2160_24fps.mp4,87,4,38,1721,1,0.8855146765708923,63.188329000695376,1,REAL_FIRE,2819.597887002601,5,False,1,,63.188329000695376
fire_videos,1,detectium_fire/fire/12756381_3840_2160_24fps.mp4,87,5,50,1722,1,0.6923733949661255,65.74165499841911,1,REAL_FIRE,2872.0047179995163,5,False,1,,65.74165499841911
fire_videos,1,detectium_fire/fire/12756381_3840_2160_24fps.mp4,87,6,63,1723,1,0.773343026638031,63.975817000027746,1,REAL_FIRE,3468.5375890003343,5,False,1,,63.975817000027746
fire_videos,1,detectium_fire/fire/12756381_3840_2160_24fps.mp4,87,7,75,1724,1,0.8443275690078735,78.02539000113029,1,REAL_FIRE,3143.9019550016383,5,False,1,,78.02539000113029
fire_videos,1,detectium_fire/fire/12756381_3840_2160_24fps.mp4,87,8,88,1725,1,0.8899017572402954,82.1529439999722,1,REAL_FIRE,2998.889539998345,5,True,1,REAL_FIRE,2634.7627679970174
fire_videos,1,detectium_fire/fire/12756381_3840_2160_24fps.mp4,87,9,101,1726,1,0.8802493214607239,56.14647700349451,1,REAL_FIRE,2683.225904998835,5,False,1,,56.14647700349451
fire_videos,1,detectium_fire/fire/12756381_3840_2160_24fps.mp4,87,10,113,1727,1,0.8820542097091675,48.28717799682636,1,REAL_FIRE,3511.800825002865,5,False,1,,48.28717799682636
fire_videos,1,detectium_fire/fire/12756381_3840_2160_24fps.mp4,87,11,126,1728,1,0.8797518610954285,53.65460200118832,1,REAL_FIRE,3186.802093001461,5,False,1,,53.65460200118832
fire_videos,1,detectium_fire/fire/12756381_3840_2160_24fps.mp4,87,12,138,1729,1,0.8596864342689514,53.26258099739789,1,REAL_FIRE,3180.1843590001226,5,False,1,,53.26258099739789
fire_videos,1,detectium_fire/fire/12756381_3840_2160_24fps.mp4,87,13,151,1730,1,0.8483604788780212,74.33887400111416,1,REAL_FIRE,3115.620710999792,5,True,1,REAL_FIRE,3262.0743099978426
fire_videos,1,detectium_fire/fire/12756381_3840_2160_24fps.mp4,87,14,164,1731,1,0.8451204299926758,46.365899997908855,1,REAL_FIRE,2897.9240779990505,5,False,1,,46.365899997908855
fire_videos,1,detectium_fire/fire/12756381_3840_2160_24fps.mp4,87,15,176,1732,1,0.841423511505127,62.14738999915426,1,REAL_FIRE,2789.100887999666,5,False,1,,62.14738999915426
fire_videos,1,detectium_fire/fire/12756381_3840_2160_24fps.mp4,87,16,189,1733,1,0.832260251045227,64.74606600022526,1,REAL_FIRE,3355.1086750012473,5,False,1,,64.74606600022526
fire_videos,1,detectium_fire/fire/12756381_3840_2160_24fps.mp4,87,17,201,1734,1,0.8150743246078491,62.25645999802509,1,REAL_FIRE,3350.721558999794,5,False,1,,62.25645999802509
fire_videos,1,detectium_fire/fire/12756381_3840_2160_24fps.mp4,87,18,214,1735,1,0.8820250034332275,65.46378499842831,1,REAL_FIRE,3422.3542049985554,5,True,1,REAL_FIRE,2981.188862999261
fire_videos,1,detectium_fire/fire/12756381_3840_2160_24fps.mp4,87,19,226,1736,1,0.8602705001831055,62.50599900158704,1,REAL_FIRE,3183.494740998867,5,False,1,,62.50599900158704
fire_videos,1,detectium_fire/fire/12756381_3840_2160_24fps.mp4,87,20,239,1737,1,0.8572702407836914,66.15070500265574,1,REAL_FIRE,3092.308397001034,5,False,1,,66.15070500265574
fire_videos,1,detectium_fire/fire/12767194_1080_1920_30fps.mp4,88,1,0,1738,0,0.0,29.50807199886185,0,NO_REAL_FIRE,4698.400916000537,5,False,0,,29.50807199886185
fire_videos,1,detectium_fire/fire/12767194_1080_1920_30fps.mp4,88,2,19,1739,0,0.0,35.61602300032973,0,NO_REAL_FIRE,4328.882652000175,5,False,0,,35.61602300032973
fire_videos,1,detectium_fire/fire/12767194_1080_1920_30fps.mp4,88,3,38,1740,1,0.5607226490974426,36.53242200016393,1,REAL_FIRE,2417.2609970009944,5,True,1,REAL_FIRE,3035.9077340035583
fire_videos,1,detectium_fire/fire/12767194_1080_1920_30fps.mp4,88,4,57,1741,0,0.0,37.25691200088477,0,NO_REAL_FIRE,5044.022358000802,5,False,0,,37.25691200088477
fire_videos,1,detectium_fire/fire/12767194_1080_1920_30fps.mp4,88,5,77,1742,1,0.3976019024848938,33.09791699939524,1,REAL_FIRE,2769.4959660002496,5,False,1,,33.09791699939524
fire_videos,1,detectium_fire/fire/12767194_1080_1920_30fps.mp4,88,6,96,1743,1,0.5430890917778015,17.919637000886723,1,REAL_FIRE,3162.4354749983468,5,False,1,,17.919637000886723
fire_videos,1,detectium_fire/fire/12767194_1080_1920_30fps.mp4,88,7,115,1744,1,0.5331721901893616,16.741968000133056,1,REAL_FIRE,2634.669790000771,5,False,1,,16.741968000133056
fire_videos,1,detectium_fire/fire/12767194_1080_1920_30fps.mp4,88,8,134,1745,1,0.567993700504303,17.10991700019804,1,REAL_FIRE,2566.9557269975485,5,True,1,REAL_FIRE,3164.329669001745
fire_videos,1,detectium_fire/fire/12767194_1080_1920_30fps.mp4,88,9,153,1746,1,0.6677822470664978,23.10326999941026,1,REAL_FIRE,2999.2364320023626,5,False,1,,23.10326999941026
fire_videos,1,detectium_fire/fire/12767194_1080_1920_30fps.mp4,88,10,172,1747,1,0.6482367515563965,17.46217699837871,1,REAL_FIRE,2439.2968689971894,5,False,1,,17.46217699837871
fire_videos,1,detectium_fire/fire/12767194_1080_1920_30fps.mp4,88,11,192,1748,1,0.6456916332244873,36.341532999358606,1,REAL_FIRE,3291.242561001127,5,False,1,,36.341532999358606
fire_videos,1,detectium_fire/fire/12767194_1080_1920_30fps.mp4,88,12,211,1749,1,0.6570020914077759,25.980006997997407,1,REAL_FIRE,2936.0980210003618,5,False,1,,25.980006997997407
fire_videos,1,detectium_fire/fire/12767194_1080_1920_30fps.mp4,88,13,230,1750,1,0.6741918921470642,46.69111000112025,1,REAL_FIRE,2942.9487109991896,5,True,1,REAL_FIRE,2863.491074000194
fire_videos,1,detectium_fire/fire/12767194_1080_1920_30fps.mp4,88,14,249,1751,1,0.6629202961921692,36.18822300268221,1,REAL_FIRE,2824.581462999049,5,False,1,,36.18822300268221
fire_videos,1,detectium_fire/fire/12767194_1080_1920_30fps.mp4,88,15,268,1752,1,0.6213833689689636,18.63758599938592,1,REAL_FIRE,2814.54447500073,5,False,1,,18.63758599938592
fire_videos,1,detectium_fire/fire/12767194_1080_1920_30fps.mp4,88,16,287,1753,1,0.6419883966445923,36.16059300111374,1,REAL_FIRE,2730.9098429977894,5,False,1,,36.16059300111374
fire_videos,1,detectium_fire/fire/12767194_1080_1920_30fps.mp4,88,17,307,1754,1,0.6382635235786438,48.24985800223658,1,REAL_FIRE,3263.1965580003452,5,False,1,,48.24985800223658
fire_videos,1,detectium_fire/fire/12767194_1080_1920_30fps.mp4,88,18,326,1755,1,0.6705695986747742,36.23328300091089,1,REAL_FIRE,3041.3371970025764,5,True,1,REAL_FIRE,2841.6146359995764
fire_videos,1,detectium_fire/fire/12767194_1080_1920_30fps.mp4,88,19,345,1756,1,0.6661379933357239,36.616811998101184,1,REAL_FIRE,2712.908833000256,5,False,1,,36.616811998101184
fire_videos,1,detectium_fire/fire/12767194_1080_1920_30fps.mp4,88,20,364,1757,1,0.6938241124153137,36.301363001257414,1,REAL_FIRE,2456.0265770014666,5,False,1,,36.301363001257414
fire_videos,1,detectium_fire/fire/12768368_1920_1080_50fps.mp4,89,1,0,1758,1,0.5669436454772949,21.364421998441685,1,REAL_FIRE,3042.2602709986677,5,False,1,,21.364421998441685
fire_videos,1,detectium_fire/fire/12768368_1920_1080_50fps.mp4,89,2,80,1759,1,0.5281146764755249,36.08158199858735,1,REAL_FIRE,2950.808479999978,5,False,1,,36.08158199858735
fire_videos,1,detectium_fire/fire/12768368_1920_1080_50fps.mp4,89,3,160,1760,1,0.541024386882782,17.326316999970004,1,REAL_FIRE,3410.847687999194,5,True,1,REAL_FIRE,3738.327709001169
fire_videos,1,detectium_fire/fire/12768368_1920_1080_50fps.mp4,89,4,240,1761,1,0.5132627487182617,41.087636000156635,1,REAL_FIRE,2786.1188810020394,5,False,1,,41.087636000156635
fire_videos,1,detectium_fire/fire/12768368_1920_1080_50fps.mp4,89,5,320,1762,1,0.5108376741409302,34.66141399985645,1,REAL_FIRE,3030.9820709990163,5,False,1,,34.66141399985645
fire_videos,1,detectium_fire/fire/12768368_1920_1080_50fps.mp4,89,6,400,1763,1,0.5518715977668762,16.573279001022456,1,REAL_FIRE,3557.8641120009706,5,False,1,,16.573279001022456
fire_videos,1,detectium_fire/fire/12768368_1920_1080_50fps.mp4,89,7,480,1764,1,0.535569429397583,17.033087999152485,1,REAL_FIRE,3251.0149299996556,5,False,1,,17.033087999152485
fire_videos,1,detectium_fire/fire/12768368_1920_1080_50fps.mp4,89,8,560,1765,1,0.5699898600578308,28.85267199962982,1,REAL_FIRE,3402.205751997826,5,True,1,REAL_FIRE,3308.640082999773
fire_videos,1,detectium_fire/fire/12768368_1920_1080_50fps.mp4,89,9,640,1766,1,0.6097192168235779,19.670924000820378,1,REAL_FIRE,2664.6837040025275,5,False,1,,19.670924000820378
fire_videos,1,detectium_fire/fire/12768368_1920_1080_50fps.mp4,89,10,720,1767,1,0.6000580191612244,22.767859998566564,1,REAL_FIRE,2455.1234479986306,5,False,1,,22.767859998566564
fire_videos,1,detectium_fire/fire/12768368_1920_1080_50fps.mp4,89,11,801,1768,1,0.5352028012275696,18.3523960004095,1,REAL_FIRE,2952.3321359993133,5,False,1,,18.3523960004095
fire_videos,1,detectium_fire/fire/12768368_1920_1080_50fps.mp4,89,12,881,1769,1,0.5185160636901855,38.04041100011091,1,REAL_FIRE,2837.3480059999565,5,False,1,,38.04041100011091
fire_videos,1,detectium_fire/fire/12768368_1920_1080_50fps.mp4,89,13,961,1770,1,0.5417952537536621,36.182592000841396,1,REAL_FIRE,3622.871055998985,5,True,1,REAL_FIRE,3266.6505910019623
fire_videos,1,detectium_fire/fire/12768368_1920_1080_50fps.mp4,89,14,1041,1771,1,0.5594626665115356,33.57630600294215,1,REAL_FIRE,3509.407472000021,5,False,1,,33.57630600294215
fire_videos,1,detectium_fire/fire/12768368_1920_1080_50fps.mp4,89,15,1121,1772,1,0.5649691820144653,36.29759199975524,1,REAL_FIRE,3224.7750140013522,5,False,1,,36.29759199975524
fire_videos,1,detectium_fire/fire/12768368_1920_1080_50fps.mp4,89,16,1201,1773,1,0.49635183811187744,36.18850199927692,1,REAL_FIRE,3656.2093569991703,5,False,1,,36.18850199927692
fire_videos,1,detectium_fire/fire/12768368_1920_1080_50fps.mp4,89,17,1281,1774,1,0.5248966217041016,20.22920399758732,1,REAL_FIRE,2852.324969997426,5,False,1,,20.22920399758732
fire_videos,1,detectium_fire/fire/12768368_1920_1080_50fps.mp4,89,18,1361,1775,1,0.492761492729187,47.995926997828064,1,REAL_FIRE,3410.1320170011604,5,True,1,REAL_FIRE,2720.0769319970277
fire_videos,1,detectium_fire/fire/12768368_1920_1080_50fps.mp4,89,19,1441,1776,1,0.5299387574195862,16.568027996981982,1,REAL_FIRE,2981.037608002225,5,False,1,,16.568027996981982
fire_videos,1,detectium_fire/fire/12768368_1920_1080_50fps.mp4,89,20,1521,1777,1,0.5420432090759277,31.94473899930017,1,REAL_FIRE,2710.918982000294,5,False,1,,31.94473899930017
fire_videos,1,detectium_fire/fire/12772958_3840_2160_24fps.mp4,90,1,0,1778,1,0.6749348044395447,63.27768699702574,1,REAL_FIRE,3014.728662001289,5,False,1,,63.27768699702574
fire_videos,1,detectium_fire/fire/12772958_3840_2160_24fps.mp4,90,2,19,1779,1,0.6819602251052856,69.06602900198777,1,REAL_FIRE,2681.3194889982697,5,False,1,,69.06602900198777
fire_videos,1,detectium_fire/fire/12772958_3840_2160_24fps.mp4,90,3,39,1780,1,0.5572487115859985,73.82180299828178,1,REAL_FIRE,2674.1469980006514,5,True,1,REAL_FIRE,3285.555033999117
fire_videos,1,detectium_fire/fire/12772958_3840_2160_24fps.mp4,90,4,58,1781,1,0.6474959850311279,67.18208199890796,1,REAL_FIRE,2975.23639100109,5,False,1,,67.18208199890796
